Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Liu, XY; Jayme, A; Al-Qadi, IL",,,,"Liu, Xiuyu; Jayme, Angeli; Al-Qadi, Imad L.",,,,,,,,,,,,,,,,,,,,,"Liu, Xiuyu/HLX-9655-2023","Liu, Xiuyu/0000-0001-5022-2435; Al-Qadi, Imad/0000-0002-5824-103X",,,,,36,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Saliko, D; Erlingsson, S",,,,"Saliko, Denis; Erlingsson, Sigurdur",,,,,,,,,,,,,,,,,,,,,"; Erlingsson, Sigurdur/L-5262-2015","Saliko, Denis/0000-0002-0370-3866; Erlingsson, Sigurdur/0000-0002-4256-3034",,,,,47,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhao, WT; Yang, Q",,,,"Zhao, Weitian; Yang, Qun",,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Fan, XY; Lv, ST; Ge, DD; Liu, CC; Peng, XH; Ju, ZH",,,,"Fan, Xiyan; Lv, Songtao; Ge, Dongdong; Liu, Chaochao; Peng, Xinghai; Ju, Zihao",,,,,,,,,,,,,,,,,,,,,,"Ge, Dongdong/0000-0003-2890-6552",,,,,47,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ghafar, SA; Warid, MNM; Hassan, NA",,,,"Ghafar, Syed Abdul; Warid, Muhammad Naqiuddin Mohd; Hassan, Norhidayah Abdul",,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Hou, JP; Ma, XY; Chen, HX; Wang, ZL",,,,"Hou, Junpeng; Ma, Xiaoyan; Chen, Huaxin; Wang, Zhaoli",,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Shaygan, S; Izadi, A; Zalnezhad, M",,,,"Shaygan, Sasan; Izadi, Amir; Zalnezhad, Mahdi",,,,,,,,,,,,,,,,,,,,,"Zalnezhad, Mahdi/HNC-4861-2023","Zalnezhad, Mahdi/0000-0002-8270-4233",,,,,62,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Subhy, A; Lo Presti, D; Airey, G; Edwards, P",,,,"Subhy, Ayad; Lo Presti, Davide; Airey, Gordon; Edwards, Paul",,,,,,,,,,,,,,,,,,,,,"Lo Presti, Davide/K-4968-2013","Lo Presti, Davide/0000-0002-5125-8074",,,,,54,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Aldagari, S; Hung, AM; Shariati, S; Kabir, SKF; Ranka, M; Bird, RC; Fini, EH",,,,"Aldagari, Sand; Hung, Albert M.; Shariati, Saba; Kabir, S. K. Faisal; Ranka, Mikhil; Bird, Richard C.; Fini, Elham H.",,,,,,,,,,,,,,,,,,,,,,"Shariati, Saba/0000-0002-1993-8758",,,,,37,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ji, ZY; Sun, L; Chen, LCA; Gu, WJ; Tian, Y; Zhang, XY",,,,"Ji, Zhiyuan; Sun, Lu; Chen, Luchuan; Gu, Wenjun; Tian, Yao; Zhang, Xuanyu",,,,,,,,,,,,,,,,,,,,,"zhang, xuan/GQO-8953-2022; Zhang, Xuan/HTM-2094-2023","zhang, xuan/0000-0001-8775-1699; ",,,,,57,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yesilcicek, H; Oruc, S; Bozdemir, MG",,,,"Yesilcicek, Hacer; Oruc, Seref; Bozdemir, Merve Guelfer",,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zarei, M; Tabasi, E; Ghandehari, M; Rezaie, M; Khordehbinan, MW; Al-Bahrani, M",,,,"Zarei, Mohammad; Tabasi, Ehsan; Ghandehari, Morteza; Rezaie, Milad; Khordehbinan, Mohammad Worya; Al-Bahrani, Mohammed",,,,,,,,,,,,,,,,,,,,,"Al-Bahrani, Mohammed/AAJ-5268-2021","Al-Bahrani, Mohammed/0000-0003-0680-0116",,,,,61,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhan, YQ; Wu, H; Song, WM; Xu, ZH",,,,"Zhan, Yiqun; Wu, Hao; Song, Weimin; Xu, Zihao",,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Bastola, NR; Souliman, MI; Dessouky, S; Daoud, R",,,,"Bastola, Nitish R. R.; Souliman, Mena I. I.; Dessouky, Samer; Daoud, Raja",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Fan, XY; Liu, CC; Lv, ST; Ge, DD; Liu, J; Pan, QX",,,,"Fan, Xiyan; Liu, Chaochao; Lv, Songtao; Ge, Dongdong; Liu, Jing; Pan, Qinxue",,,,,,,,,,,,,,,,,,,,,,"Ge, Dongdong/0000-0003-2890-6552",,,,,44,,,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Gong, MY; Chen, JY",,,,"Gong, Mingyang; Chen, Jingyun",,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,21,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liao, GY; Wang, C; Wang, H; Szary, P; Zhang, ZS; Huang, XM",,,,"Liao, Gongyun; Wang, Can; Wang, Hao; Szary, Patrick; Zhang, Zhenshan; Huang, Xiaoming",,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, JN; Wang, ZJ; Li, M; Wang, XF; Wang, ZH; Zhang, TH",,,,"Liu, Jianan; Wang, Zhenjun; Li, Meng; Wang, Xiaofeng; Wang, Zehui; Zhang, Tonghuan",,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Luo, L; Liu, PF; Oeser, M",,,,"Luo, Lei; Liu, Pengfei; Oeser, Markus",,,,,,,,,,,,,,,,,,,,,,"Oeser, Markus/0000-0002-0380-398X",,,,,59,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Nam, BH",,,,"Nam, Boo Hyun",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Omranian, SR; Bergh, WV; He, L; Manthos, E",,,,"Omranian, Seyed Reza; Bergh, Wim Van den; He, Liang; Manthos, Evangelos",,,,,,,,,,,,,,,,,,,,,"Omranian, Seyed Reza/AAE-3316-2020","Omranian, Seyed Reza/0000-0001-6677-3784; HE, Liang/0000-0002-3682-3696",,,,,52,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Sreeram, A; Filonzi, A; Komaragiri, S; Roja, KL; Masad, E; Bhasin, A",,,,"Sreeram, Anand; Filonzi, Angelo; Komaragiri, Satyavati; Roja, K. Lakshmi; Masad, Eyad; Bhasin, Amit",,,,,,,,,,,,,,,,,,,,,,"Bhasin, Amit/0000-0001-8076-7719; Komaragiri, Satyavati/0000-0001-8504-080X",,,,,24,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhang, YH; Qian, ZD; Chen, LL; Zhang, HY; Liu, Y",,,,"Zhang, Yuheng; Qian, Zhendong; Chen, Leilei; Zhang, Hanyu; Liu, Yang",,,,,,,,,,,,,,,,,,,,,,"Zhang, Hanyu/0000-0001-5181-4619; Chen, Leilei/0000-0001-8447-1667",,,,,40,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhang, Z; Liang, JL; Hu, JQ; Li, JS; Ni, FJ",,,,"Zhang, Zhu; Liang, Jiale; Hu, Jiaqi; Li, Jiusu; Ni, Fujian",,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wang, TJ; Chu, LJ; Fawa, TF",,,,"Wang, Tangjie; Chu, Longjia; Fawa, T. F.",,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, K; Tong, JH; Fu, CL; Xu, PX; Wang, F; Pang, HP",,,,"Liu, Kai; Tong, JianHang; Fu, Chaoliang; Xu, Peixin; Wang, Fang; Pang, Huanping",,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Hanandeh, S; Hanandeh, A; Alhiary, M; Al Twaiqat, M",,,,"Hanandeh, Shadi; Hanandeh, Ahmad; Alhiary, Mohammad; Al Twaiqat, Mohammad",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ma, JM; Deng, Y; Sun, DQ; Hesp, SAM",,,,"Ma, Jianmin; Deng, Yue; Sun, Daquan; Hesp, Simon A. M.",,,,,,,,,,,,,,,,,,,,,"Ma, Jianmin/HGT-9565-2022",,,,,,38,,,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yu, X; Tang, W; Li, N; Jiang, MM; Huang, JD; Wang, DY",,,,"Yu, Xin; Tang, Wei; Li, Ning; Jiang, Mengmeng; Huang, Jiandong; Wang, Deyu",,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Abdukadir, A; Pei, ZS; Yu, W; Wang, JM; Chen, AL; Tang, K; Yi, JY",,,,"Abdukadir, Abduhaibir; Pei, Zhongshi; Yu, Wen; Wang, Jiamei; Chen, Ailin; Tang, Kai; Yi, Junyan",,,,,,,,,,,,,,,,,,,,,,"Yi, Junyan/0000-0001-6294-1701",,,,,40,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Gurer, C; Akbulut, H; Elmaci, A; Korkmaz, BE; Duzagac, S",,,,"Gurer, Cahit; Akbulut, Huseyin; Elmaci, Ayfer; Korkmaz, Burak Enis; Duzagac, Serhat",,,,,,,,,,,,,,,,,,,,,,"Duzagac, Serhat/0000-0001-5353-9606; Gurer, Cahit/0000-0003-1413-2357",,,,,48,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Li, MY; Min, ZH; Wang, QC; Huang, W; Shi, ZY",,,,"Li, Mingyue; Min, Zhaohui; Wang, Qichang; Huang, Wei; Shi, Zhiyong",,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,24,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Shan, LY; Yang, H; Guo, FY; Li, ZW",,,,"Shan, Liyan; Yang, Hu; Guo, Fuyuan; Li, Zhiwei",,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Du, PF; Long, J; Duan, HH; Luo, H; Zhang, HL",,,,"Du, Panfeng; Long, Jun; Duan, Haihui; Luo, Huan; Zhang, Henglong",,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Walia, A; Rastogi, R; Kumar, P; Jain, SS",,,,"Walia, Ashish; Rastogi, Rajat; Kumar, Praveen; Jain, S. S.",,,,,,,,,,,,,,,,,,,,,,"Rastogi, Rajat/0000-0001-9220-4470; KUMAR, PRAVEEN/0000-0002-2463-5532",,,,,33,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhu, HS; Zeng, XH; Lan, XL; Long, GC; Xie, YJ",,,,"Zhu, Huasheng; Zeng, Xiaohui; Lan, Xuli; Long, Guangcheng; Xie, Youjun",,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Chen, ZX; Liu, T; Ma, X; Tang, HY; Huang, JY; Pei, JZ",,,,"Chen, Zixuan; Liu, Tao; Ma, Xiao; Tang, Hanyu; Huang, Jianyou; Pei, Jianzhong",,,,,,,,,,,,,,,,,,,,,"Ma, Xiaoyi/HJH-6205-2023","Huang, Jianyou/0000-0002-1315-2092",,,,,28,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, CL; Xu, N; Weng, ZH; Li, YS; Du, YCA; Cao, J",,,,"Liu, Chenglong; Xu, Nan; Weng, Zihang; Li, Yishun; Du, Yuchuan; Cao, Jing",,,,,,,,,,,,,,,,,,,,,"Weng, Zihang/CAH-9553-2022",,,,,,79,,,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Sun, GQ; Niu, ZX; Zhang, JP; Tan, XY; Jing, YF; Chen, ZX",,,,"Sun, Guoqing; Niu, Zhenxing; Zhang, Jiupeng; Tan, Xiaoyong; Jing, Yufei; Chen, Zixuan",,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yang, GW; Mahboub, KC; Renfro, RL; Graves, C; Wang, KCP",,,,"Yang, Guangwei; Mahboub, Kamyar C.; Renfro, Ryan L.; Graves, Clark; Wang, Kelvin C. P.",,,,,,,,,,,,,,,,,,,,,,"yang, guangwei/0000-0002-0870-2440; Graves, Ronnie/0000-0002-2366-7815",,,,,26,,,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Al-Tawalbeh, A; Sirin, O; Sadeq, M; Sebaaly, H; Masad, E",,,,"Al-Tawalbeh, Ahmad; Sirin, Okan; Sadeq, Mohammed; Sebaaly, Haissam; Masad, Eyad",,,,,,,,,,,,,,,,,,,,,"Sirin, Okan/K-6916-2016","Sirin, Okan/0000-0002-5124-1061; Sebaaly, Haissam/0000-0002-1925-5818",,,,,33,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Huang, JX; Liu, Y; Muhammad, Y; Li, JQ; Ye, YT; Li, J; Li, Z; Pei, RN",,,,"Huang, Junxian; Liu, Yu; Muhammad, Yaseen; Li, Jia Qing; Ye, Yuting; Li, Jing; Li, Zhuang; Pei, Ruinan",,,,,,,,,,,,,,,,,,,,,"Muhammad, Yaseen/G-2044-2014","Muhammad, Yaseen/0000-0002-2907-7533",,,,,56,,,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Jaczewski, M; Szydlowski, C; Dolzycki, B",,,,"Jaczewski, Mariusz; Szydlowski, Cezary; Dolzycki, Bohdan",,,,,,,,,,,,,,,,,,,,,"Jaczewski, Mariusz/E-6808-2015","Jaczewski, Mariusz/0000-0003-4722-2957",,,,,32,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, HF; Ye, RX; Chen, LY; Ouyang, ZZ; Chu, CF; Yu, HA; Lv, ST; Pan, QX",,,,"Liu, Hongfu; Ye, Runxin; Chen, Liyin; Ouyang, Zhize; Chu, Chenfeng; Yu, Huanan; Lv, Songtao; Pan, Qinxue",,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zvonaric, M; Barisic, I; Grubesa, IN",,,,"Zvonaric, Matija; Barisic, Ivana; Grubesa, Ivanka Netinger",,,,,,,,,,,,,,,,,,,,,"Zvonarić, Matija/HGE-9627-2022",,,,,,33,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Kamalizadeh, R; Nasimifar, M; Thyagarajan, S",,,,"Kamalizadeh, Reza; Nasimifar, Mahdi; Thyagarajan, Senthilmurugan",,,,,,,,,,,,,,,,,,,,,,"nasimifar, Mahdi/0000-0002-3604-3681",,,,,17,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, JZ; Wang, YC; Wang, SY; Liu, Q; Yu, B; Wang, Q",,,,"Liu, Jinzhou; Wang, Yuchen; Wang, Shuyi; Liu, Qi; Yu, Bin; Wang, Qian",,,,,,,,,,,,,,,,,,,,,,"Liu, Jinzhou/0000-0002-4494-4340",,,,,67,,,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wang, C; Chazallon, C; Hornych, P; Braymand, S",,,,"Wang, Chong; Chazallon, Cyrille; Hornych, Pierre; Braymand, Sandrine",,,,,,,,,,,,,,,,,,,,,"Hornych, Pierre/GZK-3249-2022","WANG, Chong/0000-0001-9165-4293; Hornych, Pierre/0000-0002-8733-9095",,,,,49,,,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yu, HA; Yang, S; Qian, GP; Zhang, C; Zhu, X; Yao, D; Shi, CY",,,,"Yu, Huanan; Yang, Sen; Qian, Guoping; Zhang, Chao; Zhu, Xuan; Yao, Ding; Shi, Changyun",,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhao, S; Zhang, HT; Feng, YP; Zhang, QH; Gao, MY; Hang, YT",,,,"Zhao, Song; Zhang, Haitao; Feng, Yuping; Zhang, Qianhui; Gao, Meiyi; Hang, Yutong",,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Amirbayev, Y; Yelshibayev, A; Nugmanova, A",,,,"Amirbayev, Yerik; Yelshibayev, Aidos; Nugmanova, Assel",,,,,,,,,,,,,,,,,,,,,,"Nugmanova, Assel/0000-0002-9557-9582; Yelshibayev, Aidos/0000-0002-3629-2901",,,,,24,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liang, S; Liao, MH; Tu, CZ; Luo, R",,,,"Liang, Sheng; Liao, Menghui; Tu, Chongzhi; Luo, Rong",,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Sabih, G; Tarefder, RA; Iqbal, MJ",,,,"Sabih, Gauhar; Tarefder, Rafiqul A.; Iqbal, Muhammad Jawed",,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Li, W; Fan, YB; Hua, LM; Liu, ZC; Mao, ZM; Hong, JX",,,,"Li, Wei; Fan, Yabing; Hua, Liangmao; Liu, Zhicheng; Mao, Ziming; Hong, Jinxiang",,,,,,,,,,,,,,,,,,,,,,"liu, zhicheng/0000-0003-4787-2933",,,,,33,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Gu, HY; Jiang, X; Fu, YG; Wang, X; Zuo, JZ; Qiu, YJ",,,,"Gu, Hanyan; Jiang, Xin; Fu, Yongguo; Wang, Xin; Zuo, Jianzhong; Qiu, Yanjun",,,,,,,,,,,,,,,,,,,,,,"Gu, Hanyan/0000-0003-2881-6282; FU, Yongguo/0000-0003-1416-5992; Zuo, Jianzhong/0000-0003-4403-8505",,,,,31,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Mainieri, JJG; Singhvi, P; Ozer, H; Sharma, BK; Al-Qadi, IL",,,,"Mainieri, Javier J. Garcia; Singhvi, Punit; Ozer, Hasan; Sharma, Brajendra K.; Al-Qadi, Imad L.",,,,,,,,,,,,,,,,,,,,,,"Garcia Mainieri, Javier J./0000-0002-8302-474X",,,,,46,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Guo, JC; Chan, TM",,,,"Guo, Jiachen; Chan, Tak-Ming",,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Sun, MK; Li, B; Yi, Z; Cao, K; Li, AD; Wang, YN",,,,"Sun, Mengkai; Li, Bo; Yi, Zhao; Cao, Kai; Li, Andi; Wang, Yongning",,,,,,,,,,,,,,,,,,,,,"Li, Andi/HJZ-0651-2023","Li, Andi/0000-0003-3905-0948",,,,,43,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wang, CP; Zhang, JM; Zhou, HC",,,,"Wang, Chengping; Zhang, Jimin; Zhou, Hechao",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yalcin, E; Demirbag, A",,,,"Yalcin, Erkut; Demirbag, Abdullah",,,,,,,,,,,,,,,,,,,,,"YALÇIN, Erkut/W-2299-2018","YALÇIN, Erkut/0000-0002-6389-4211",,,,,34,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ma, YT; Zheng, KP; Ding, YJ; Polaczyk, P; Jiang, X; Huang, BS",,,,"Ma, Yuetan; Zheng, Kunpeng; Ding, Yongjie; Polaczyk, Pawel; Jiang, Xi; Huang, Baoshan",,,,,,,,,,,,,,,,,,,,,"JIANG, XI/ABD-9633-2021; Ma, Yuetan/R-6961-2018; ZHENG, Kunpeng/HTM-8308-2023","JIANG, XI/0000-0002-0403-8618; ",,,,,92,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Fang, YF; Ma, B; Wei, K; Wang, XQ; Kang, XX; Zhang, HF; Shi, JX",,,,"Fang, Yun-feng; Ma, Biao; Wei, Kun; Wang, Xiao-qing; Kang, Xing-xiang; Zhang, Hong-fei; Shi, Jia-xuan",,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Hao, HJ; Chen, ZH; Cong, PL; Han, ZY",,,,"Hao, Hongjie; Chen, Zhihui; Cong, Peiliang; Han, Zhiyu",,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Li, K; Xie, JG; Pan, YQ; Wang, ZQ; Liu, YP",,,,"Li, Kuan; Xie, Jianguang; Pan, Youqiang; Wang, Zhanqi; Liu, Yanping",,,,,,,,,,,,,,,,,,,,,,"Li, Kuan/0000-0002-7547-5583",,,,,37,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ma, L; Nie, W; Zhang, XN; Yan, JJ; Wang, DY",,,,"Ma, Lin; Nie, Wen; Zhang, Xiaoning; Yan, Junjian; Wang, Duanyi",,,,,,,,,,,,,,,,,,,,,,"Nie, Wen/0000-0003-1617-637X",,,,,37,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wang, YY; Tan, YQ; Lv, HJ; Han, MZ",,,,"Wang, Ying-Yuan; Tan, Yi-Qiu; Lv, Hui-Jie; Han, Mei-Zhao",,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Chen, D; Li, YK; Cao, XM; Wu, TH; Zhang, HR; Qiao, Z; Niu, CC; Wang, YD; Wang, S; Ling, C; Su, Q; Zhou, ZR",,,,"Chen, De; Li, Yukun; Cao, Xuemei; Wu, Taiheng; Zhang, Haoran; Qiao, Zhi; Niu, Changchang; Wang, Yingdan; Wang, Si; Ling, Cheng; Su, Qian; Zhou, Zhongrong",,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Gu, F; Chen, C; Heitzman, M; Potter, R; Powell, B",,,,"Gu, Fan; Chen, Chen; Heitzman, Michael; Potter, Ryland; Powell, Buzz",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Mondal, PG; Kuna, KK",,,,"Mondal, Purbayan Ghosh; Kuna, Kranthi K.",,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Salem, ME; Awed, AM; El-Badawy, SM; Xiao, FP",,,,"Salem, Mohamed E.; Awed, Ahmed M.; El-Badawy, Sherif M.; Xiao, Feipeng",,,,,,,,,,,,,,,,,,,,,"Awed, Ahmed M./O-2586-2018; Salem, Mohamed E./AEK-0069-2022","Awed, Ahmed M./0000-0001-7951-1636; Salem, Mohamed E./0000-0003-2105-7914; El-Badawy, Sherif/0000-0001-8348-1580",,,,,55,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yan, TH; Le, JL; Marasteanu, M; Turos, M",,,,"Yan, Tianhao; Le, Jia-Liang; Marasteanu, Mihai; Turos, Mugurel",,,,,,,,,,,,,,,,,,,,,,"Turos, Mugurel/0000-0003-2831-2519",,,,,39,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
