Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Kumar, M; Mondal, S",,,,"Kumar, Manav; Mondal, Sharifuddin",,,,,,,,,,,,,,,,,,,,,"Kumar, Manav/GRO-2337-2022","Mondal, Sharifuddin/0000-0003-4957-0859; Kumar, Manav/0000-0002-2349-1127",,,,,125,,,40,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Qin, JF; Du, JL",,,,"Qin, Junfeng; Du, Jialu",,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,17,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Chen, ZY; Wang, RY; Meng, YH; Fu, QL; Chen, T",,,,"Chen, Z. Y.; Wang, Ruei-yuan; Meng, Yahui; Fu, Qiuli; Chen, Timothy",,,,,,,,,,,,,,,,,,,,,"Wang, Ruei-Yuan/AAV-8775-2021","Wang, Ruei-Yuan/0000-0002-2853-1458",,,,,46,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Quan, Q; Fu, R; Cai, KY",,,,"Quan, Quan; Fu, Rao; Cai, Kai-Yuan",,,,,,,,,,,,,,,,,,,,,,"Fu, Rao/0000-0002-6000-4906; Quan, Quan/0000-0001-8216-8998",,,,,34,,,10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Han, X; Ren, ZR; Leira, BJ; Saevik, S",,,,"Han, Xu; Ren, Zhengru; Leira, Bernt Johan; Saevik, Svein",,,,,,,,,,,,,,,,,,,,,"Ren, Zhengru/AAD-5421-2019","Ren, Zhengru/0000-0001-5522-8094; Saevik, Svein/0000-0001-5950-6186",,,,,29,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Chen, GZ; Shen, Y; Qu, NZ; Wang, DR; He, B",,,,"Chen, Guanzhong; Shen, Yue; Qu, Nanzhu; Wang, Dianrui; He, Bo",,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Lu, JS; Yu, SL; Zhu, GB; Zhang, Q; Chen, C; Zhang, JW",,,,"Lu, Jinshu; Yu, Shulan; Zhu, Guibing; Zhang, Qiang; Chen, Chao; Zhang, Jianwei",,,,,,,,,,,,,,,,,,,,,"Zhu, Guibing/HHZ-2170-2022; Yu, shulan/GWD-0313-2022","Zhu, Guibing/0000-0002-8267-9437; Yu, Shulan/0000-0002-8370-1210; qiang, zhang/0000-0001-6765-930X",,,,,55,,,11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yao, XL; Wang, F; Yuan, CS; Wang, JF; Wang, XW",,,,"Yao, Xuliang; Wang, Feng; Yuan, Changshun; Wang, Jingfang; Wang, Xiaowei",,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,17,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Buelta, A; Olivares, A; Staffetti, E",,,,"Buelta, Almudena; Olivares, Alberto; Staffetti, Ernesto",,,,,,,,,,,,,,,,,,,,,"Olivares, Alberto/G-2665-2016; Buelta, Almudena/Q-6531-2017","Olivares, Alberto/0000-0002-0491-0883; Buelta, Almudena/0000-0001-5661-0340; Staffetti, Ernesto/0000-0002-8822-4812",,,,,33,,,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Shao, P; Guo, W; Lei, Q; Zeng, C",,,,"Shao, Ping; Guo, Wei; Lei, Qi; Zeng, Chen",,,,,,,,,,,,,,,,,,,,,,"Shao, Ping/0000-0001-6610-6068",,,,,31,,,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Fiebig, W; Cependa, P; Kuczwara, H; Wang, F",,,,"Fiebig, Wieslaw; Cependa, Piotr; Kuczwara, Hubert; Wang, Feng",,,,,,,,,,,,,,,,,,,,,,"Fiebig, Wieslaw/0000-0001-5847-9200",,,,,27,,,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xu, ZD; Dong, YR; Wang, JJ; Guo, YQ; Chen, S; Pan, P",,,,"Xu, Zhao-Dong; Dong, Yao-Rong; Wang, Jun-Jian; Guo, Ying-Qing; Chen, Shi; Pan, Peng",,,,,,,,,,,,,,,,,,,,,,"Dong, Yao-Rong/0000-0002-4992-0057",,,,,31,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhang, GQ; Yu, W; Li, JQ; Zhang, XK",,,,"Zhang, Guoqing; Yu, Wei; Li, Jiqiang; Zhang, Xianku",,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Overeng, SS; Nguyen, DT; Hamre, G",,,,"Overeng, Simen Sem; Nguyen, Dong Trong; Hamre, Geir",,,,,,,,,,,,,,,,,,,,,,"Nguyen, Dong Trong/0000-0002-8026-3761",,,,,48,,,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Fatemi, H; Lamarche, CP; Paultre, P",,,,"Fatemi, Hassan; Lamarche, Charles-Philippe; Paultre, Patrick",,,,,,,,,,,,,,,,,,,,,,"Fatemi, Hassan/0000-0001-5720-140X; Lamarche, Charles-Philippe/0000-0002-2518-4315; Paultre, Patrick/0000-0001-8111-8614",,,,,39,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Chatterjee, A; Jain, R; Bowling, A",,,,"Chatterjee, Abhishek; Jain, Rashi; Bowling, Alan",,,,,,,,,,,,,,,,,,,,,"Chatterjee, Abhishek/ABG-9437-2021","Chatterjee, Abhishek/0000-0002-7297-941X",,,,,44,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Chwa, D",,,,"Chwa, Dongkyoung",,,,,,,,,,,,,,,,,,,,,,"Chwa, Dongkyoung/0000-0003-3449-9981",,,,,56,,,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Jiang, S; Liu, CS; Gao, YX",,,,"Jiang, Sen; Liu, Chunsheng; Gao, Yuxin",,,,,,,,,,,,,,,,,,,,,,"Jiang, Sen/0000-0001-6121-4561",,,,,30,,,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Jin, QB; Yuan, JP; Li, YH",,,,"Jin, Qibao; Yuan, Jianping; Li, Yinghua",,,,,,,,,,,,,,,,,,,,,,"QB, JIN/0000-0001-8048-8808",,,,,11,,,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Kuhlman, MJ; Jones, D; Sofge, DA; Hollinger, GA; Gupta, SK",,,,"Kuhlman, Michael J.; Jones, Dylan; Sofge, Donald A.; Hollinger, Geoffrey A.; Gupta, Satyandra K.",,,,,,,,,,,,,,,,,,,,,,"Hollinger, Geoffrey/0000-0001-6502-8950",,,,,68,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Lopez, S",,,,"Lopez, Salvatore",,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Maniak, T; Iqbal, R; Doctor, F",,,,"Maniak, Tomasz; Iqbal, Rahat; Doctor, Faiyaz",,,,,,,,,,,,,,,,,,,,,,"Maniak, Tomasz/0000-0001-7320-5363; Iqbal, Rahat/0000-0002-5222-7122; Iqbal, Rahat/0000-0002-3475-3030; Doctor, Faiyaz/0000-0002-8412-5489",,,,,38,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Rezaiee-Pajand, M; Esfehani, SAH; Ehsanmanesh, H",,,,"Rezaiee-Pajand, Mohammad; Esfehani, S. A. H.; Ehsanmanesh, H.",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Sun, YG; Xu, JQ; Wu, H; Lin, GB; Mumtaz, S",,,,"Sun, Yougang; Xu, Junqi; Wu, Han; Lin, Guobin; Mumtaz, Shahid",,,,,,,,,,,,,,,,,,,,,"Mumtaz, Professor shahid/V-3603-2019; Sun, Yougang/L-8214-2019","Mumtaz, Professor shahid/0000-0001-6364-6149; Sun, Yougang/0000-0002-1549-0108",,,,,47,,,14,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yao, YL; Liang, XF; Li, MZ; Yu, K; Chen, Z; Ni, CB; Teng, Y",,,,Yao Yan-long; Liang Xiao-feng; Li Ming-zhi; Yu Kai; Chen Zhe; Ni Chong-ben; Teng Yue,,,,,,,,,,,,,,,,,,,,,"Yu, Kai/HOF-9693-2023",,,,,,21,,,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zheng, YF; Wan, HP; Zhang, JY; Yang, C; Luo, YZ; Ohsaki, M",,,,"Zheng, Yanfeng; Wan, Hua-Ping; Zhang, Jingyao; Yang, Chao; Luo, Yaozhi; Ohsaki, Makoto",,,,,,,,,,,,,,,,,,,,,"Ohsaki, Makoto/E-2021-2011; zheng, yanfeng/H-4233-2013","Ohsaki, Makoto/0000-0003-4935-8874; ",,,,,32,,,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhuang, HX; Sun, QL; Chen, ZQ; Dehmer, M",,,,"Zhuang, Huixuan; Sun, Qinglin; Chen, Zengqiang; Dehmer, Matthias",,,,,,,,,,,,,,,,,,,,,,"chenzq, Zengqiang/0000-0002-1415-4073; Zhuang, Huixuan/0000-0002-2858-8307",,,,,29,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Landstad, O; Halvorsen, HS; Overaas, H; Smines, V; Johansen, TA",,,,"Landstad, Olav; Halvorsen, Hakon S.; Overaas, Henning; Smines, Vidar; Johansen, Tor A.",,,,,,,,,,,,,,,,,,,,,,"Overaas, Henning/0000-0003-3612-4980",,,,,26,,,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Han, S; Wang, YT; Wang, L; He, HC",,,,"Han, Sen; Wang, Yiting; Wang, Lei; He, Huacheng",,,,,,,,,,,,,,,,,,,,,,"He, Huacheng/0000-0003-3647-0998; Han, Sen/0000-0001-6105-1133",,,,,36,,,20,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Curadelli, O; Amani, M",,,,"Curadelli, Oscar; Amani, Marta",,,,,,,,,,,,,,,,,,,,,,"Curadelli, Oscar/0000-0003-3157-9337",,,,,43,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zakian, P; Bathe, KJ",,,,"Zakian, Pooya; Bathe, Klaus-Jurgen",,,,,,,,,,,,,,,,,,,,,"Zakian, Pooya/U-1514-2019","Zakian, Pooya/0000-0002-7252-9531",,,,,45,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Herrero, ER; Llata, JR; Gonzalez-Sarabia, E; Velasco, FJ; Sainz, JJ; Rodriguez-Luis, A; Fernandez-Ruano, S; Guanche, R",,,,"Revestido Herrero, Elias; Ramon Llata, Jose; Gonzalez-Sarabia, Esther; Velasco, Francisco J.; Joaquin Sainz, Jose; Rodriguez-Luis, Alvaro; Fernandez-Ruano, Sergio; Guanche, Raul",,,,,,,,,,,,,,,,,,,,,"Rodríguez-Luis, Álvaro/AAE-2709-2021; Guanche, Raul/AAO-1515-2021","Rodríguez-Luis, Álvaro/0000-0002-7841-7688; Guanche, Raul/0000-0001-9768-1727; Revestido Herrero, Elias/0000-0001-5374-2858; Fernandez Ruano, Sergio/0000-0002-0518-2902",,,,,26,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, WC; Liu, YM; Srikant, R; Ying, L",,,,"Wang, Weichang; Liu, Yongming; Srikant, Rayadurgam; Ying, Lei",,,,,,,,,,,,,,,,,,,,,,"Srikant, R/0000-0003-1483-5204",,,,,35,,,15,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Shi, Y; Huang, YW; Chen, Y",,,,"Shi, Yue; Huang, Yiwen; Chen, Yan",,,,,,,,,,,,,,,,,,,,,,"Huang, Yiwen/0000-0003-1100-3170; Chen, Yan/0000-0003-3429-904X",,,,,32,,,9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhang, WD; Hu, ZH; Li, X; Tian, XL; Wang, AD; Liu, XC; Sun, H",,,,"Zhang, Weidong; Hu, Zhihuan; Li, Xin; Tian, Xinliang; Wang, Andy; Liu, Xiaocheng; Sun, Hao",,,,,,,,,,,,,,,,,,,,,"wang, andy/GRJ-8724-2022; Wang, Andy/HME-0514-2023",,,,,,27,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Simarro, M; Castillo, JJ; Cabrera, JA; Postigo, S",,,,"Simarro, Montserrat; Castillo, Juan J.; Cabrera, Juan A.; Postigo, S.",,,,,,,,,,,,,,,,,,,,,"Castillo, Juan J./Y-7335-2019","Castillo, Juan J./0000-0002-1503-4890; Simarro Vega, Montserrat/0000-0003-3884-6987",,,,,41,,,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Carpintero, J; Canales, FA; Fabregas, J; Avila, J",,,,"Carpintero, Javier; Canales, Fausto A.; Fabregas, Jonathan; Avila, Jose",,,,,,,,,,,,,,,,,,,,,"Fábregas Villegas, Jonathan/GVS-8825-2022; Canales, Fausto/ABB-9078-2020; Carpintero, Javier/AFO-1916-2022","Fábregas Villegas, Jonathan/0000-0003-1924-8666; Canales, Fausto/0000-0002-6858-1855; Carpintero, Javier/0000-0002-1758-0596",,,,,99,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xia, GQ; Zhang, Y; Zhang, W; Chen, XM; Yang, HY",,,,"Xia, Guoqing; Zhang, Yu; Zhang, Wei; Chen, Ximing; Yang, Haoyu",,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,28,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhang, YB; Wang, D; Yin, Y; Peng, ZH",,,,"Zhang, Yibo; Wang, Dan; Yin, Yong; Peng, Zhouhua",,,,,,,,,,,,,,,,,,,,,"Wang, Dan/C-3036-2008","Wang, Dan/0000-0002-4099-6004",,,,,63,,,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Fang, K; Fang, HL; Zhang, JW; Yao, JQ; Li, JW",,,,"Fang, Kai; Fang, Haolin; Zhang, Jiawen; Yao, Jiaqi; Li, Jiawang",,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhang, GQ; Yu, W; Zhang, WD; Huang, CF",,,,"Zhang, Guoqing; Yu, Wei; Zhang, Weidong; Huang, Chenfeng",,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Lv, T; Chen, ZY; Yao, F; Zhang, MJ",,,,"Lv, Tu; Chen, Zeyu; Yao, Feng; Zhang, Mingjun",,,,,,,,,,,,,,,,,,,,,,"zeyu, chen/0000-0002-4534-5681",,,,,18,,,6,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Pan, P; Guo, YM; Wang, T",,,,"Pan, Peng; Guo, Youming; Wang, Tao",,,,,,,,,,,,,,,,,,,,,,"Wang, Tao/0000-0003-4398-0523",,,,,22,,,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Kwon, SB; Bathe, KJ; Noh, G",,,,"Kwon, Sun-Beom; Bathe, Klaus-Jurgen; Noh, Gunwoo",,,,,,,,,,,,,,,,,,,,,,"Noh, Gunwoo/0000-0003-4817-7932",,,,,45,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Ahmadizadeh, M; Shafei, AM; Jafari, R",,,,"Ahmadizadeh, M.; Shafei, A. M.; Jafari, R.",,,,,,,,,,,,,,,,,,,,,"Shafei, Ali Mohamad/AAC-3045-2022; shahrbabaki, mehdi ahmadizadeh/AAO-8306-2021","ahmadizadeh sharbabaki, mehdi/0000-0002-6744-9107",,,,,50,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Ali, GM; Kosa, J; Bouferguene, A; Al-Hussein, M",,,,"Ali, Ghulam Muhammad; Kosa, Joe; Bouferguene, Ahmed; Al-Hussein, Mohamed",,,,,,,,,,,,,,,,,,,,,,"Al-Hussein, Mohamed/0000-0002-1774-9718; Ali, Ghulam Muhammad/0000-0002-1335-6191",,,,,53,,,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Chen, T; Huang, YC; Hung, CC; Frias, S; Muhammad, J; Chen, CYJ",,,,"Chen, Tim; Huang, Y. C.; Hung, C. C.; Frias, Suzanne; Muhammad, J. A.; Chen, C. Y. J.",,,,,,,,,,,,,,,,,,,,,,"Chen, CJ/0000-0003-3766-4612",,,,,33,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Ebrahimi, M; Salehi, SM",,,,"Ebrahimi, Mohsen; Salehi, Seyed Miad",,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Garg, S; Bajpai, KK; Misra, S",,,,"Garg, Sahil; Bajpai, Kunwar K.; Misra, Sudhir",,,,,,,,,,,,,,,,,,,,,,"Garg, Sahil/0000-0002-1303-3288",,,,,26,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Kadiyam, J; Mohan, S; Deshmukh, D; Seo, T",,,,"Kadiyam, Jagadeesh; Mohan, Santhakumar; Deshmukh, Devendra; Seo, Taewon",,,,,,,,,,,,,,,,,,,,,"Seo, TaeWon/AID-4436-2022",,,,,,49,,,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Kim, JH; Yoo, SJ",,,,"Kim, Jin Hoe; Yoo, Sung Jin",,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,17,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Li, ZX; Bu, RX",,,,"Li, Zongxuan; Bu, Renxiang",,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,6,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Manzanilla, A; Ibarra, E; Salazar, S; Zamora, EA; Lozano, R; Munoz, F",,,,"Manzanilla, Adrian; Ibarra, Efrain; Salazar, Sergio; Zamora, E. Angel; Lozano, Rogelio; Munoz, Filiberto",,,,,,,,,,,,,,,,,,,,,,"Ibarra Jimenez, Efrain/0000-0001-8200-9858; Manzanilla Magallanes, Adrian/0000-0002-7680-4975; Zamora, Angel Eduardo/0000-0002-4151-2307; Lozano, Rogelio/0000-0002-5730-6313",,,,,36,,,19,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Liang, HT; Fu, YF; Gao, J; Cao, H",,,,"Liang, Hongtao; Fu, Yanfang; Gao, Jie; Cao, Hui",,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,24,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Lin, SC; Wang, JX; Gao, S; Zhao, HT",,,,"Lin, Shu-chao; Wang, Jingxuan; Gao, Shan; Zhao, Hong-tie",,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Huang, B; Song, S; Zhu, C; Li, J; Zhou, B",,,,"Huang, Bing; Song, Shuo; Zhu, Cheng; Li, Jun; Zhou, Bin",,,,,,,,,,,,,,,,,,,,,,"Zhou, Bin/0000-0003-3155-1529",,,,,33,,,28,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhang, BH; Lu, SB; Xie, WK",,,,"Zhang, Bohan; Lu, Shaobo; Xie, Wenke",,,,,,,,,,,,,,,,,,,,,"Zhang, Bohan/AAV-9040-2021","Zhang, Bohan/0000-0003-4279-4155; Xie, Wenke/0000-0002-5054-7114",,,,,35,,,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Geng, YX; Pan, FJ; Jia, LM; Wang, ZP; Qin, Y; Tong, L; Li, SQ",,,,"Geng, Yixuan; Pan, Fengjun; Jia, Limin; Wang, Zhipeng; Qin, Yong; Tong, Lei; Li, Shiqi",,,,,,,,,,,,,,,,,,,,,"li, jia/GVT-7587-2022; Jia, li/GPW-8015-2022; Li, Jiaxi/HTS-3430-2023","Li, Jiaxi/0000-0002-8197-8590; Jia, Limin/0000-0002-1561-0405; PAN, FENGJUN/0000-0002-2470-1958; Tong, Lei/0000-0002-8564-7502; Jia, Limin/0000-0003-2161-4637",,,,,33,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhang, HG; Zhang, XK; Bu, RX",,,,"Zhang, Hugan; Zhang, Xianku; Bu, Renxiang",,,,,,,,,,,,,,,,,,,,,"Zhang, Hugan/AAU-3143-2021",,,,,,16,,,5,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Aksoylar, C; Aksoylar, ND",,,,"Aksoylar, Cenk; Dogramaci Aksoylar, Nihan",,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Huang, CF; Zhang, XK; Zhang, GQ; Deng, YJ",,,,"Huang, Chenfeng; Zhang, Xianku; Zhang, Guoqing; Deng, Yingjie",,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,6,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xia, SX; Zhou, XF; Shi, HB; Li, S; Xu, CH",,,,"Xia, Shaoxuan; Zhou, Xiaofeng; Shi, Haibo; Li, Shuai; Xu, Chunhui",,,,,,,,,,,,,,,,,,,,,"Li, Shuai/L-7635-2013","Li, Shuai/0000-0002-7375-3551; Xia, Shaoxuan/0000-0003-3217-6281",,,,,31,,,17,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Peng, CL; Chen, C; Hou, HT; Xu, WJ",,,,"Peng, Changle; Chen, Cheng; Hou, Hetao; Xu, Weijie",,,,,,,,,,,,,,,,,,,,,,"Chen, Cheng/0000-0002-9481-7809",,,,,59,,,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Gong, P; Yan, ZP; Zhang, W; Tang, JL",,,,"Gong, Peng; Yan, Zheping; Zhang, Wei; Tang, Jialing",,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,11,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Li, TF; Su, MZ; Sui, Y; Ma, L",,,,"Li, Tengfei; Su, Mingzhou; Sui, Yan; Ma, Lei",,,,,,,,,,,,,,,,,,,,,,"Li, Tengfei/0000-0003-3928-3039",,,,,28,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Tan, GG; Zhuang, JY; Zou, J; Wan, L",,,,"Tan, Guoge; Zhuang, Jiayuan; Zou, Jin; Wan, Lei",,,,,,,,,,,,,,,,,,,,,,"Tan, Guoge/0000-0002-1453-2695",,,,,47,,,17,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Odegard, I; Klein-Paste, A",,,,"Odegard, Ingvild; Klein-Paste, Alex",,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Hassan, WM",,,,"Hassan, Wael M.",,,,,,,,,,,,,,,,,,,,,"Hassan, Wael/AAB-9631-2019","Hassan, Wael/0000-0002-0501-1281",,,,,44,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Liu, TH; Huang, FL; Wen, WB; He, XH; Duan, SY; Fang, DN",,,,"Liu, Tianhao; Huang, Fanglin; Wen, Weibin; He, Xuhui; Duan, Shengyu; Fang, Daining",,,,,,,,,,,,,,,,,,,,,,"Wen, Weibin/0000-0001-7906-678X",,,,,49,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Pan, KW; Li, Y; Liao, YL; Zhang, WX; Qi, C",,,,"Pan, Kaiwen; Li, Ye; Liao, Yulei; Zhang, Weixin; Qi, Chi",,,,,,,,,,,,,,,,,,,,,"li, ye/GWN-2672-2022","Liao, Yulei/0000-0003-3530-9529",,,,,28,,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Jiang, Y; Hou, XR; Wang, XG; Wang, ZH; Yang, ZL; Zou, ZJ",,,,"Jiang, Yan; Hou, Xian-Rui; Wang, Xue-Gang; Wang, Zi-Hao; Yang, Zhao-Long; Zou, Zao-Jian",,,,,,,,,,,,,,,,,,,,,"ZOU, ZAOJIAN/B-6610-2018; Wang, Zihao/S-7875-2019","ZOU, ZAOJIAN/0000-0001-6158-4140; Wang, Zihao/0000-0002-0035-1789",,,,,27,,,11,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
